ID,Hash,Subject,Message,Num_files,LOC,changed files | + | -| sum,Labels,
67254,b1f86fb7c30c6296a9c2e07d3a58795bca8c4cf4,Inspect def locally instead of using a method, ,2,18,   src/librustc/hir/def.rs--3--8--11   src/librustc_save_analysis/lib.rs--6--1--7,Perfective,
59149,2c03c57bf5ac9e106440ea474827be16092f1807,Dont do no-trans for llvm enabled builds, ,4,13,   src/bootstrap/builder.rs--6--0--6   src/librustc_metadata/Cargo.toml--3--0--3   src/bootstrap/bin/rustc.rs--1--1--2   src/librustc_driver/Cargo.toml--1--1--2,Perfective,
113071,e558ff907f1df4a2b67a58d37cbc11c0172d1eb6,rustc: Allow callees to use alias args, ,1,15,   src/comp/middle/trans.rs--9--6--15,Perfective,
86115,b64c7b83dd08c7c3afc643564d65975d57785172,Refactor QPath to take an ast::TraitRef, ,16,63,   src/librustc/middle/typeck/astconv.rs--6--15--21   src/librustc/middle/resolve.rs--1--9--10   src/librustc/middle/typeck/collect.rs--2--3--5   src/libsyntax/fold.rs--3--1--4   ...alified-path-with-trait-with-type-parameters.rs--3--0--3   src/librustc/middle/traits/mod.rs--1--1--2   src/librustc/middle/traits/select.rs--1--1--2   src/librustc/middle/traits/util.rs--1--1--2   src/libsyntax/ast.rs--1--1--2   src/libsyntax/parse/parser.rs--1--1--2   src/libsyntax/print/pprust.rs--1--1--2   src/libsyntax/visit.rs--1--1--2   .../associated-types-in-ambiguous-context.rs--1--1--2   .../associated-types-in-wrong-context.rs--1--1--2   src/librustc/middle/subst.rs--1--0--1   src/librustc/util/common.rs--1--0--1,Perfective,
43549,ccff495b62bc86e2e18ec93795c453b9e1d4cd26,Error on line overflow, ,1,2,   rustfmt.toml--2--0--2,Perfective,
68160,903e30b50365ef18c047c4f552622dce2529a559,"Quick fix for ""impl Trait""","* Remove ""TODO"" conversion  * Add a couple of simple test cases    Fix courtesy of @signaraiona   ",3,13,   src/types.rs--2--3--5   tests/source/type.rs--4--0--4   tests/target/type.rs--4--0--4,Perfective,
44257,06cf9ae7f98f06cde8424ce569efe72c0728c252,Fix return type of forget intrinsic, ,1,2,   src/librustc_typeck/check/intrinsic.rs--1--1--2,Corrective,
8947,0069007d5b17b19bf6a7686dec7dee7be46dcd47,Avoid nightly feature usage where easily possible, ,4,38,   src/base.rs--10--14--24   example/mini_core_hello_world.rs--1--4--5   src/pretty_clif.rs--1--4--5   src/lib.rs--0--4--4,Perfective,
2652,4e8701e6200d114d9576f8cdf9721b0a81de0118,Fix debuginfo for ScalarPair abi parameters,Mark all of these as locals so the debugger does not try to interpret  them as being a pointer to the value. This extends the approach used in  PR #81898.   ,2,44,   compiler/rustc_codegen_ssa/src/mir/debuginfo.rs--10--15--25   src/test/debuginfo/msvc-scalarpair-params.rs--10--9--19,Corrective,
85994,02355b87261385533b46bbce632aeb5f9baf3bf4,Clean up some logic/formatting in JSON module, ,1,47,   src/libserialize/json.rs--22--25--47,Perfective,
13465,d4ee2f6dc5ba9d9e978ac052079ae3f6a5d4551b,Move const ip in ui test to unit test, ,2,19,   src/test/ui/consts/std/net/ip.rs--0--13--13   library/std/src/net/ip/tests.rs--6--0--6,Perfective,
62162,bb215e2b891b464b5b3262d05c63b226734df1ee,Correct README.md, ,1,6,   README.md--1--5--6,Corrective,
63656,3092ac40b617ec26dc03cd56558267be03c25cbd,change note for patterns, ,4,8,   src/librustc/traits/error_reporting.rs--1--1--2   src/test/compile-fail/issue-12187-1.rs--1--1--2   src/test/compile-fail/issue-12187-2.rs--1--1--2   src/test/ui/type-check/cannot_infer_local_or_vec_in_tuples.stderr--1--1--2,Perfective,
34281,82b3b8229b2a99d499220caa0712cca02b697c70,don't set RUSTC_DEBUG_ASSERTIONS here; let cargo-miri do that, ,1,2,   src/bootstrap/test.rs--0--2--2,Perfective,
62765,45dd0632bc63a04cdc1499a392d83139e2e8c348,rename `parameter_environment` to `param_env`, ,24,88,   src/librustc/infer/mod.rs--5--5--10   src/librustc/traits/mod.rs--4--4--8   src/librustc/ty/mod.rs--3--3--6   src/librustc_typeck/check/regionck.rs--3--3--6   src/librustc_typeck/coherence/builtin.rs--3--3--6   src/librustc/traits/specialize/mod.rs--2--2--4   src/librustc/ty/layout.rs--2--2--4   src/librustc_lint/builtin.rs--2--2--4   src/librustc_mir/transform/qualify_consts.rs--2--2--4   src/librustc_typeck/check/compare_method.rs--2--2--4   src/librustc_typeck/check/method/probe.rs--2--2--4   src/librustc_typeck/check/mod.rs--2--2--4   src/librustc/ty/maps.rs--1--1--2   src/librustc_borrowck/borrowck/check_loans.rs--1--1--2   src/librustc_borrowck/borrowck/mir/elaborate_drops.rs--1--1--2   src/librustc_borrowck/borrowck/mir/mod.rs--1--1--2   src/librustc_const_eval/check_match.rs--1--1--2   src/librustc_mir/build/mod.rs--1--1--2   src/librustc_mir/hair/cx/mod.rs--1--1--2   src/librustc_mir/shim.rs--1--1--2   src/librustc_mir/transform/inline.rs--1--1--2   src/librustc_mir/transform/type_check.rs--1--1--2   src/librustc_passes/consts.rs--1--1--2   src/librustc_typeck/check/dropck.rs--1--1--2,Perfective,
33249,c8e474871ab5c13b0bdd92caecfb0bbc99f96541,Update BufWriter example to include call to flush(), ,1,13,   src/libstd/io/buffered.rs--7--6--13,Perfective,
76101,f34e6ff084ec6b7260e2014cbe09f4f44993ea63,Copy in some documentation about which casts are legal, ,1,35,   src/doc/book/casting-between-types.md--32--3--35,Perfective,
33502,30b841dce0a1c0f26588f4b5791a9eda1c1f42f4,parser: improve or-patterns recovery., ,1,15,   src/libsyntax/parse/parser/pat.rs--11--4--15,Perfective,
91126,ec57db083ff10fc4da0a2f25df5acf1d4398e560,rustc: Add the concept of a Strict Version Hash,This new SVH is used to uniquely identify all crates as a snapshot in time of  their ABI/API/publicly reachable state. This current calculation is just a hash  of the entire crate's AST. This is obviously incorrect  but it is currently the  reality for today.    This change threads through the new Svh structure which originates from crate  dependencies. The concept of crate id hash is preserved to provide efficient  matching on filenames for crate loading. The inspected hash once crate metadata  is opened has been changed to use the new Svh.    The goal of this hash is to identify when upstream crates have changed but  downstream crates have not been recompiled. This will prevent the def-id drift  problem where upstream crates were recompiled  thereby changing their metadata   but downstream crates were not recompiled.    In the future this hash can be expanded to exclude contents of the AST like doc  comments  but limitations in the compiler prevent this change from being made at  this time.    Closes #10207   ,19,141,   src/librustc/back/svh.rs--31--0--31   src/librustc/metadata/loader.rs--14--10--24   src/librustc/back/link.rs--8--9--17   src/librustc/lib.rs--4--7--11   src/librustc/metadata/creader.rs--5--4--9   src/librustc/middle/trans/base.rs--4--3--7   src/test/compile-fail/changing-crates.rs--6--0--6   src/librustc/metadata/decoder.rs--3--2--5   src/test/auxiliary/changing-crates-b.rs--5--0--5   src/test/auxiliary/changing-crates-a1.rs--4--0--4   src/test/auxiliary/changing-crates-a2.rs--4--0--4   src/test/compile-fail/bad-crate-id.rs--4--0--4   src/librustc/metadata/encoder.rs--1--2--3   src/librustc/driver/driver.rs--1--1--2   src/librustc/metadata/common.rs--1--1--2   src/librustc/metadata/cstore.rs--1--1--2   src/librustc/middle/trans/intrinsic.rs--1--1--2   src/librustc/middle/ty.rs--1--1--2   mk/clean.mk--1--0--1,Adaptive,
88471,731f44de454dff23d655f93705c3db002216fac4,debuginfo: Don't crash when encountering global variable with unknown source span., ,1,13,   src/librustc/middle/trans/debuginfo.rs--7--6--13,Corrective,
22280,744449433004fbdc3d0d665551e59ca2880f0552,Run rustfmt, ,1,7,   src/librustc_codegen_ssa/back/link.rs--1--6--7,Perfective,
89924,e0d43b023ed219d47c0785f10c62a62350aa4ea1,core: Implement necessary traits for ~[T]/~str,Coherence requires that libcore's traits be implemented in libcore for ~[T] and  ~str (due to them being language defined types). These implementations cannot  live in libcore forever  but for now  until Heap/Box/Uniq is a lang item  these  implementations must reside inside of libcore. While not perfect  implementations  these shouldn't reside in libcore for too long.    With some form of lang item these implementations can be in a proper crate  because the lang item will not be present in libcore.   ,2,41,   src/libcore/should_not_exist.rs--40--0--40   src/libcore/lib.rs--1--0--1,Adaptive,
24278,260cfaba1259e8551aec02ef4b846900517be8e5,Don't allow access to the Session., ,5,19,   src/librustc/ty/query/plumbing.rs--5--3--8   src/librustc_query_system/query/config.rs--3--4--7   src/librustc_query_system/query/plumbing.rs--1--1--2   Cargo.lock--0--1--1   src/librustc_query_system/Cargo.toml--0--1--1,Corrective,
108530,f22601321f3844ea009ece6d410353644aaf8ec2,rustc: Fix call signature for call_c_stack, ,1,25,   src/comp/back/upcall.rs--7--18--25,Perfective,
24503,c923f045ce84ac846a732e0428e8458d6a61725d,rustc_codegen_llvm: don't generate Self type debuginfo for methods for -Cdebuginfo=1., ,1,7,   src/librustc_codegen_llvm/debuginfo/mod.rs--6--1--7,Adaptive,
67164,67a24c2e184b8c7f515d52225b8f67f94abe6ff2,add hint to fix error for immutable ref in arg, ,15,65,   src/librustc_borrowck/borrowck/mod.rs--13--8--21   ...orrowck-borrow-overloaded-auto-deref-mut.stderr--14--0--14   .../borrowck-call-is-borrow-issue-12224.stderr--7--0--7   .../borrowck-borrow-overloaded-deref-mut.stderr--6--0--6   src/test/ui/span/mut-arg-hint.rs--5--0--5   src/test/ui/span/mut-arg-hint.stderr--5--0--5   src/test/ui/span/borrowck-object-mutability.stderr--3--0--3   .../borrowck-call-method-from-mut-aliasable.stderr--2--0--2   src/test/ui/span/borrowck-fn-in-const-b.stderr--2--0--2   .../borrowck-borrow-overloaded-auto-deref-mut.rs--0--0--0   .../span}/borrowck-borrow-overloaded-deref-mut.rs--0--0--0   .../span}/borrowck-call-is-borrow-issue-12224.rs--0--0--0   .../borrowck-call-method-from-mut-aliasable.rs--0--0--0   .../borrowck=>ui/span}/borrowck-fn-in-const-b.rs--0--0--0   .../span}/borrowck-object-mutability.rs--0--0--0,Adaptive,
37333,59a382122fb09e2a9b4629e36efbc63a321eab6a,Simplify use of keyword symbols, ,58,140,   src/libsyntax/parse/parser.rs--11--10--21   src/librustc_resolve/lib.rs--2--2--4   src/libsyntax/parse/token.rs--2--2--4   src/libsyntax_pos/symbol.rs--1--2--3   src/librustc/hir/map/mod.rs--1--1--2   src/librustc/hir/mod.rs--1--1--2   src/librustc/hir/print.rs--1--1--2   src/librustc/middle/liveness.rs--1--1--2   src/librustc/middle/resolve_lifetime.rs--1--1--2   src/librustc/ty/mod.rs--1--1--2   src/librustc/ty/print/pretty.rs--1--1--2   src/librustc/ty/sty.rs--1--1--2   src/librustc_codegen_ssa/mir/mod.rs--1--1--2   src/librustc_lint/builtin.rs--1--1--2   src/librustc_lint/unused.rs--1--1--2   src/librustc_macros/src/symbols.rs--1--1--2   src/librustc_metadata/encoder.rs--1--1--2   src/librustc_mir/borrow_check/mutability_errors.rs--1--1--2   .../nll/region_infer/error_reporting/mod.rs--1--1--2   .../region_infer/error_reporting/region_name.rs--1--1--2   src/librustc_mir/build/mod.rs--1--1--2   src/librustc_passes/ast_validation.rs--1--1--2   src/librustc_privacy/lib.rs--1--1--2   src/librustc_resolve/build_reduced_graph.rs--1--1--2   src/librustc_resolve/diagnostics.rs--1--1--2   src/librustc_resolve/macros.rs--1--1--2   src/librustc_resolve/resolve_imports.rs--1--1--2   src/librustc_typeck/check/mod.rs--1--1--2   src/librustc_typeck/collect.rs--1--1--2   src/librustc/ty/context.rs--1--1--2   src/librustdoc/html/layout.rs--1--1--2   src/libsyntax/ast.rs--1--1--2   src/libsyntax/attr/mod.rs--1--1--2   src/libsyntax/diagnostics/plugin.rs--1--1--2   src/libsyntax/ext/base.rs--1--1--2   src/libsyntax/ext/build.rs--1--1--2   src/libsyntax/ext/expand.rs--1--1--2   src/libsyntax/ext/placeholders.rs--1--1--2   src/libsyntax/ext/tt/macro_parser.rs--1--1--2   src/libsyntax/ext/tt/macro_rules.rs--1--1--2   src/libsyntax/ext/tt/quoted.rs--1--1--2   src/libsyntax/mut_visit.rs--1--1--2   src/libsyntax/parse/literal.rs--1--1--2   src/librustc/hir/lowering.rs--1--1--2   src/librustc/hir/map/def_collector.rs--1--1--2   src/libsyntax/print/pprust.rs--1--1--2   src/libsyntax/std_inject.rs--1--1--2   src/libsyntax/test.rs--1--1--2   src/libsyntax/util/parser.rs--1--1--2   src/libsyntax_ext/deriving/clone.rs--1--1--2   src/librustdoc/clean/mod.rs--1--1--2   src/libsyntax_ext/deriving/generic/ty.rs--1--1--2   src/libsyntax_ext/env.rs--1--1--2   src/libsyntax_ext/proc_macro_decls.rs--1--1--2   src/libsyntax_ext/proc_macro_server.rs--1--1--2   src/libsyntax_ext/trace_macros.rs--1--1--2   src/libsyntax_pos/hygiene.rs--1--1--2   src/libsyntax_ext/deriving/generic/mod.rs--1--1--2,Perfective,
55070,c01bfbd02b57a1aa9d8a39cd907f799d23c2a230,refactor `structurally_resolve_type`,the `or_else` part was dead code.   ,1,36,   src/librustc_typeck/check/mod.rs--9--27--36,Perfective,
87219,8e58f3088b5c86339f8d2cdbdb37d1c54af08bca,implement entry API for HashMap,"Deprecates the `find_or_*` family of ""internal mutation"" methods on `HashMap` in  favour of the ""external mutation"" Entry API as part of RFC 60. Part of #17320   although this still needs to be done on the rest of the maps  they don't have  any internal mutation methods defined  so they can be done without deprecating  or breaking anything. Work on `BTree`'s is part of the complete rewrite in #17334.    The implemented API deviates from the API described in the RFC in two key places:    * `VacantEntry.set` yields a mutable reference to the inserted element to avoid code  duplication where complex logic needs to be done *regardless* of whether the entry  was vacant or not.  * `OccupiedEntry.into_mut` was added so that it is possible to return a reference  into the map beyond the lifetime of the Entry itself  providing functional parity  to `VacantEntry.set`.    This allows the full find_or_insert functionality to be implemented using this API.  A PR will be submitted to the RFC to amend this.    [breaking-change]   ",3,37,   src/libstd/collections/hashmap/map.rs--33--1--34   src/jemalloc--1--1--2   src/libstd/collections/hashmap/mod.rs--1--0--1,Adaptive,
29558,7d01b6ccf0232c8bb1de73033d05c3e5e89b463f,Simplify early exits., ,1,25,   src/librustc_driver/lib.rs--9--16--25,Perfective,
27963,1b7c404d4bf5b28f61da14f84fe73c62862f5963,bootstrap: Allow for setting the ThinLTO import limit used for compiler the compiler., ,3,25,   src/bootstrap/builder.rs--15--0--15   config.toml.example--7--0--7   src/bootstrap/config.rs--3--0--3,Perfective,
62514,a65ced5d161d31e7e5b097b36bff0f51ec0843bc,rustc: avoid using MethodCallee's signature where possible., ,12,46,   src/librustc/middle/mem_categorization.rs--9--12--21   src/librustc_mir/hair/cx/expr.rs--3--1--4   src/librustc_typeck/check/regionck.rs--1--2--3   src/librustc/cfg/construct.rs--1--1--2   src/librustc/middle/effect.rs--1--1--2   src/librustc/middle/expr_use_visitor.rs--1--1--2   src/librustc/middle/liveness.rs--1--1--2   src/librustc_borrowck/borrowck/check_loans.rs--1--1--2   .../borrowck/gather_loans/gather_moves.rs--1--1--2   .../borrowck/gather_loans/move_error.rs--1--1--2   src/librustc_borrowck/borrowck/mod.rs--1--1--2   src/librustc_borrowck/borrowck/move_data.rs--1--1--2,Perfective,
48478,75ff0ddb4349eca292016a29402980205c181d3f,Use suggestions for shell format arguments, ,4,36,   src/libsyntax_ext/format_foreign.rs--15--11--26   src/test/ui/macros/format-foreign.stderr--6--1--7   src/test/ui/macros/format-unused-lables.stderr--1--1--2   src/test/ui/macros/format-foreign.rs--1--0--1,Adaptive,
56589,8ba9f9ecf05df8cf800f928efa72a8300d90240c,Tidy: allow feature-gate tests to be ui tests,ui tests are the future  especially since the  recent improvement where we have gained  checking and requiring of //~ERROR comments.    The tidy feature-gate test check is intended  to be 50% an actual insurance that there is  a check  and 50% to be a teacher that such  checks are required.    With this commit applied  newbies might  interpret stuff wrongly and create tests  that don't fail but succeed instead.    This is not what feature gate tests are  for though. Therefore  in a later step   when only ui tests are allowed to be feature  gate tests  we will add checking to ensure  that a file marked as gate test is actually  required to be a compilation failure.    Right now implementing such a check is a  bit annoying as one needs to only do it  when the compile-fail test is in the  ui test suite :/.   ,1,10,   src/tools/tidy/src/features.rs--6--4--10,Perfective,
96947,aef1e10eba812b8144b0a4ac8d9b6e690c6e5ca7,Remove unnecessary 'use' forms,Fix a laundry list of warnings involving unused imports that glutted  up compilation output.  There are more  but there seems to be some  false positives (where 'remedy' appears to break the build)  but this  particular set of fixes seems safe.   ,25,80,   src/libstd/task/mod.rs--5--5--10   src/libstd/task/spawn.rs--3--3--6   src/librustdoc/astsrv.rs--3--2--5   src/libstd/local_data.rs--3--2--5   src/libextra/test.rs--1--3--4   src/libextra/uv_global_loop.rs--1--3--4   src/librustc/back/link.rs--1--3--4   src/librustc/back/passes.rs--2--2--4   src/librustdoc/markdown_writer.rs--1--3--4   src/libsyntax/parse/token.rs--1--3--4   src/libextra/bitv.rs--1--2--3   src/librustc/middle/trans/glue.rs--1--2--3   src/librustdoc/extract.rs--1--2--3   src/librustdoc/unindent_pass.rs--1--2--3   src/libstd/cell.rs--1--2--3   src/libstd/unstable/mod.rs--1--2--3   src/libsyntax/ext/pipes/ast_builder.rs--1--2--3   src/libstd/trie.rs--0--2--2   src/librustc/middle/trans/foreign.rs--0--1--1   src/librustc/middle/ty.rs--0--1--1   src/libstd/iterator.rs--0--1--1   src/libstd/rand/distributions.rs--0--1--1   src/libstd/rt/task.rs--0--1--1   src/libstd/util.rs--0--1--1   src/libsyntax/parse/parser.rs--0--1--1,Perfective,
106808,b4fc99e09e5ef907b1de80919764852211fdc10c,dist: Add bin directory to system PATH in win32 installer, ,1,51,   src/etc/pkg/rust.nsi--51--0--51,Adaptive,
81269,f43c86cda46a423b947be427a5fea2614ca569dc,unstabilize Words struct,Words struct was stabilied by mistake. Unstabilize.   ,2,4,   src/librustc_unicode/u_str.rs--2--1--3   src/libcollections/lib.rs--1--0--1,Corrective,
39249,5113e73e81945ab5bedce96d635845932302afd4,Update books, ,9,20,   src/doc/unstable-book/src/language-features/plugin.md--3--3--6   src/ci/docker/x86_64-gnu-tools/checktools.sh--2--0--2   src/doc/book--1--1--2   src/doc/edition-guide--1--1--2   src/doc/embedded-book--1--1--2   src/doc/reference--1--1--2   src/doc/rust-by-example--1--1--2   src/bootstrap/builder.rs--1--0--1   src/bootstrap/test.rs--1--0--1,Perfective,
